item_number,accno,date,quantity,retail,cost,gross
JL-T164B,TC0700,28/11/2024,3,367,432,-65
JL-T164B,IC0100,17/02/2025,2,288,288,0
JL-T164B,TT0700,04/03/2025,1,130,144,-14
JL-T164B,CWMT01,27/05/2025,1,130,144,-14
JL-T164B,LE0200,19/08/2025,1,144,144,0
JL-T164B,TI0200,18/09/2025,10,1296,1440,-144
JL-T164B,NT0300,23/09/2025,5,612,720,-108
JL-T164B,TC0700,08/10/2025,2,245,288,-43
JL-T164C,TC0700,18/10/2023,10,1044,1160,-116
JL-T164C,THE020,23/10/2023,10,1079,1160,-81
JL-T164C,JAM010,24/10/2023,40,3944,4640,-696
JL-T164C,TC0700,22/11/2023,5,522,580,-58
JL-T164C,PGJ010,02/02/2024,55,5742,6380,-638
JL-T164C,TD0100,07/08/2024,1,123,123,0
JL-T164C,TE0300,15/08/2024,2,209,246,-37
JL-T164C,FP0200,19/08/2024,1,113,123,-10
JL-T164C,LE0200,06/09/2024,2,246,246,0
JL-T164C,TE0300,09/09/2024,3,314,369,-55
JL-T164C,TE0300,23/10/2024,7,732,861,-129
JL-T164C,TE0300,25/11/2024,35,3659,4305,-646
JL-T164C,TC0700,28/11/2024,3,314,369,-55
JL-T164C,IC0100,17/02/2025,2,246,246,0
JL-T164C,CWMT01,02/04/2025,40,4428,4920,-492
JL-T164C,CWMT01,27/05/2025,1,111,123,-12
JL-T164C,NT0300,17/06/2025,15,1568,1845,-277
JL-T164C,LE0200,19/08/2025,1,123,123,0
JL-T164C,TI0200,18/09/2025,8,886,984,-98
JL-T166A,PRJ010,01/07/2024,1,175,175,0
JL-T166A,FP0200,19/08/2024,1,161,175,-14
JL-T166A,TE0300,09/09/2024,3,446,525,-79
JL-T166A,TC0700,10/09/2024,3,446,525,-79
JL-T166A,NT0300,10/09/2024,5,744,875,-131
JL-T166A,T06000,04/10/2024,2,315,350,-35
JL-T166A,TE0300,23/10/2024,12,1785,2100,-315
JL-T166A,TC0700,28/11/2024,5,744,875,-131
JL-T166A,TD0100,02/07/2025,1,166,175,-9
JL-T166A,FP0200,03/09/2025,6,924,1050,-126
JL-T166A,FP0200,25/09/2025,1,154,175,-21
JL-T166A,TC0700,08/10/2025,1,149,175,-26
JL-T166A,TE0300,22/10/2025,2,298,350,-53
JL-T166B,SSL010,25/10/2023,1,144,144,0
JL-T166B,NT0300,08/03/2024,5,612,720,-108
JL-T166B,PRJ010,01/07/2024,1,153,153,0
JL-T166B,FP0200,03/09/2024,27,3636,4131,-495
JL-T166B,TE0300,09/09/2024,3,390,459,-69
JL-T166B,NT0300,10/09/2024,5,650,765,-115
JL-T166B,T06000,04/10/2024,2,275,306,-31
JL-T166B,TE0300,23/10/2024,3,390,459,-69
JL-T166B,TD0100,20/11/2024,1,145,153,-8
JL-T166B,TC0700,28/11/2024,5,650,765,-115
JL-T166B,TE0300,27/02/2025,20,2601,3060,-459
JL-T166B,TD0100,02/07/2025,1,145,153,-8
JL-T166B,TC0700,08/10/2025,1,130,153,-23
JL-T166B,TE0300,22/10/2025,2,260,306,-46
JL-T166C,JAM010,12/12/2024,-25,-2890,-3400,510
JL-T166C,FDS010,27/11/2023,1,118,128,-10
JL-T166C,NT0300,08/03/2024,5,544,640,-96
JL-T166C,NT0300,06/06/2024,5,544,640,-96
JL-T166C,PRJ010,01/07/2024,1,136,136,0
JL-T166C,FP0200,19/08/2024,1,125,136,-11
JL-T166C,TE0300,09/09/2024,3,347,408,-61
JL-T166C,NT0300,10/09/2024,5,578,680,-102
JL-T166C,TE0300,03/10/2024,10,1156,1360,-204
JL-T166C,T06000,04/10/2024,2,245,272,-27
JL-T166C,TC0700,28/11/2024,5,578,680,-102
JL-T166C,JAM010,12/12/2024,25,2890,3400,-510
JL-T166C,JAM010,12/12/2024,25,2890,3400,-510
JL-T166C,LYE010,13/05/2025,7,876,952,-76
JL-T166C,TD0100,02/07/2025,1,129,136,-7
JL-T166C,IC0100,04/08/2025,18,2448,2448,0
JL-T166C,FP0200,25/09/2025,4,479,544,-65
JL-T166C,TC0700,08/10/2025,1,116,136,-20
JL-T166C,TE0300,22/10/2025,2,231,272,-41
JL-T168A,PGJ010,11/10/2023,15,2025,2280,-255
JL-T168A,NT0300,17/10/2023,10,1200,1520,-320
JL-T168A,THE020,23/10/2023,10,1395,1520,-125
JL-T168A,JAM010,24/10/2023,40,5100,6080,-980
JL-T168A,FP0200,21/11/2023,7,966,1064,-98
JL-T168A,FP0200,23/11/2023,2,276,304,-28
JL-T168A,FP0200,24/11/2023,4,552,608,-56
JL-T168A,NT0300,26/02/2024,30,3825,4560,-735
JL-T168A,FP0200,23/10/2024,3,396,456,-60
JL-T168A,CIG010,07/11/2024,1,143,152,-10
JL-T168A,CIG010,15/11/2024,1,143,152,-10
JL-T168A,TD0100,04/04/2025,1,143,152,-10
JL-T168A,CWMT01,27/05/2025,1,135,152,-17
JL-T168A,TD0100,12/06/2025,1,143,152,-10
JL-T168A,LS0200,20/08/2025,6,855,912,-57
JL-T168A,TG0100,21/08/2025,1,143,152,-10
JL-T168A,TDG020,07/10/2025,1,128,152,-25
JL-T168A,TE0300,22/10/2025,2,255,304,-49
JL-T168B,PGJ010,11/10/2023,15,1836,2040,-204
JL-T168B,NT0300,17/10/2023,10,1088,1360,-272
JL-T168B,THE020,23/10/2023,10,1265,1360,-95
JL-T168B,FP0200,21/11/2023,7,876,952,-76
JL-T168B,JAM010,14/05/2024,30,3468,4080,-612
JL-T168B,FP0200,27/09/2024,1,120,136,-16
JL-T168B,TD0100,04/04/2025,1,129,136,-7
JL-T168B,CWMT01,27/05/2025,1,122,136,-14
JL-T168B,LS0200,20/08/2025,6,775,816,-41
JL-T168B,TG0100,21/08/2025,1,129,136,-7
JL-T168B,TE0300,22/10/2025,2,231,272,-41
JL-T168C,PGJ010,11/10/2023,15,1566,1740,-174
JL-T168C,NT0300,17/10/2023,10,928,1160,-232
JL-T168C,THE020,23/10/2023,10,1079,1160,-81
JL-T168C,FP0200,21/11/2023,7,747,812,-65
JL-T168C,JAM010,14/05/2024,30,2958,3480,-522
JL-T168C,TD0100,03/09/2024,6,661,696,-35
JL-T168C,FDS010,05/12/2024,3,320,348,-28
JL-T168C,TD0100,04/04/2025,1,110,116,-6
JL-T168C,CWMT01,27/05/2025,1,104,116,-12
JL-T168C,TD0100,12/06/2025,3,331,348,-17
JL-T168C,TD0100,14/07/2025,5,551,580,-29
JL-T168C,LS0200,20/08/2025,6,661,696,-35
JL-T168C,TE0300,22/10/2025,2,197,232,-35
JL-T169A,TB0100,10/10/2024,-2,-267,-314,47
JL-T169A,TD0100,14/11/2024,-16,-2386,-2512,126
JL-T169A,PGJ010,11/10/2023,15,1998,2220,-222
JL-T169A,VE0100,11/10/2023,10,1332,1480,-148
JL-T169A,TB0100,13/10/2023,4,521,592,-71
JL-T169A,NT0300,17/10/2023,10,1184,1480,-296
JL-T169A,THE020,23/10/2023,5,688,740,-52
JL-T169A,JAM010,24/10/2023,40,5032,5920,-888
JL-T169A,NT0300,08/11/2023,10,1184,1480,-296
JL-T169A,MSB010,20/11/2023,2,281,296,-15
JL-T169A,PGJ010,02/02/2024,20,2664,2960,-296
JL-T169A,TB0100,14/05/2024,2,260,296,-36
JL-T169A,TD0100,24/05/2024,1,148,148,0
JL-T169A,TSS020,06/08/2024,2,283,314,-31
JL-T169A,FP0200,19/08/2024,1,144,157,-13
JL-T169A,TSS020,21/08/2024,3,400,471,-71
JL-T169A,MTP010,23/08/2024,79,12403,12403,0
JL-T169A,TB0100,29/08/2024,6,801,942,-141
JL-T169A,TE0300,09/09/2024,6,801,942,-141
JL-T169A,TD0100,09/10/2024,1,149,157,-8
JL-T169A,TB0100,10/10/2024,2,267,314,-47
JL-T169A,TB0100,10/10/2024,2,267,314,-47
JL-T169A,TD0100,10/10/2024,2,298,314,-16
JL-T169A,FP0200,23/10/2024,4,553,628,-75
JL-T169A,TB0100,07/11/2024,2,267,314,-47
JL-T169A,TB0100,11/11/2024,2,267,314,-47
JL-T169A,TD0100,14/11/2024,16,2386,2512,-126
JL-T169A,TD0100,14/11/2024,11,1641,1727,-86
JL-T169B,PGJ010,11/10/2023,15,1782,1980,-198
JL-T169B,VE0100,11/10/2023,10,1188,1320,-132
JL-T169B,NT0300,17/10/2023,10,1056,1320,-264
JL-T169B,THE020,23/10/2023,5,614,660,-46
JL-T169B,JAM010,24/10/2023,50,5610,6600,-990
JL-T169B,TB0100,31/10/2023,40,4646,5280,-634
JL-T169B,TB0100,31/10/2023,2,232,264,-32
JL-T169B,NT0300,08/11/2023,10,1056,1320,-264
JL-T169B,TB0100,21/11/2023,3,348,396,-48
JL-T169B,TJ0100,30/04/2024,2,251,264,-13
JL-T169B,TD0100,24/05/2024,1,132,132,0
JL-T169B,TSS020,06/08/2024,2,252,280,-28
JL-T169B,TSS020,21/08/2024,6,714,840,-126
JL-T169B,MTP010,23/08/2024,40,5600,5600,0
JL-T169B,TE0300,09/09/2024,6,714,840,-126
JL-T169B,TB0100,29/10/2024,48,5712,6720,-1008
JL-T169B,TP0200,30/10/2024,3,378,420,-42
JL-T169B,TD0100,31/10/2024,2,266,280,-14
JL-T169B,MTP010,06/11/2024,10,1400,1400,0
JL-T169B,TB0100,07/11/2024,2,238,280,-42
JL-T169B,TB0100,11/11/2024,2,238,280,-42
JL-T169B,TB0100,26/11/2024,4,476,560,-84
JL-T169B,TSS020,11/02/2025,5,595,700,-105
JL-T169B,NT0300,03/06/2025,2,238,280,-42
JL-T169B,GDL010,20/06/2025,8,1120,1120,0
JL-T169B,LE0200,19/08/2025,1,140,140,0
JL-T169B,TI0200,18/09/2025,13,1638,1820,-182
JL-T169C,PGJ010,11/10/2023,15,1512,1680,-168
JL-T169C,VE0100,11/10/2023,10,1008,1120,-112
JL-T169C,NT0300,17/10/2023,10,896,1120,-224
JL-T169C,THE020,23/10/2023,10,1042,1120,-78
JL-T169C,JAM010,24/10/2023,60,5712,6720,-1008
JL-T169C,NT0300,08/11/2023,10,896,1120,-224
JL-T169C,TD0100,24/05/2024,1,112,112,0
JL-T169C,TSS020,06/08/2024,2,214,238,-24
JL-T169C,TSS020,21/08/2024,4,405,476,-71
JL-T169C,MTP010,23/08/2024,30,3570,3570,0
JL-T169C,TE0300,09/09/2024,6,607,714,-107
JL-T169C,TB0100,29/10/2024,6,607,714,-107
JL-T169C,TB0100,07/11/2024,2,202,238,-36
JL-T169C,TB0100,11/11/2024,2,202,238,-36
JL-T169C,TSS020,11/02/2025,5,506,595,-89
JL-T169C,TJ0100,16/04/2025,12,1314,1428,-114
JL-T169C,NT0300,03/06/2025,2,202,238,-36
JL-T169C,ME0100,12/06/2025,20,2261,2380,-119
JL-T169C,GDL010,20/06/2025,8,952,952,0
JL-T169C,LE0200,19/08/2025,1,119,119,0
JL-T169C,VE0100,03/09/2025,15,1607,1785,-179
JL-T169C,TI0200,18/09/2025,7,750,833,-83
JL-TF0149C,TG0100,09/04/2025,3,282,297,-15
JL-TF0149C,FP0200,29/07/2025,1,87,99,-12
JL-TF017-A,PGJ010,11/10/2023,20,1080,1200,-120
JL-TF017-A,NT0300,17/10/2023,15,720,900,-180
JL-TF017-A,COS010,09/05/2024,2,108,120,-12
JL-TF017-A,JAM010,14/05/2024,107,5457,6420,-963
JL-TF017-A,PGJ010,17/10/2024,20,1080,1200,-120
JL-TF017-A,JAM010,05/11/2024,75,3600,4500,-900
JL-TF017-A,JAM010,17/10/2025,48,2448,2880,-432
JL-TF017-A,TE0300,22/10/2025,12,612,720,-108
JL-TF017-B,FDS010,06/11/2023,-2,-88,-96,8
JL-TF017-B,T06000,11/10/2023,20,864,960,-96
JL-TF017-B,PGJ010,11/10/2023,20,864,960,-96
JL-TF017-B,NT0300,17/10/2023,15,576,720,-144
JL-TF017-B,THE020,23/10/2023,10,446,480,-34
JL-TF017-B,FDS010,06/11/2023,2,88,96,-8
JL-TF017-B,FDS010,06/11/2023,2,88,96,-8
JL-TF017-B,COS010,09/05/2024,2,86,96,-10
JL-TF017-B,PRJ010,01/07/2024,5,240,240,0
JL-TF017-B,TE0300,15/08/2024,10,408,480,-72
JL-TF017-B,MSB010,03/09/2024,17,734,816,-82
JL-TF017-B,NT0300,08/10/2024,10,408,480,-72
JL-TF017-B,PGJ010,17/10/2024,20,864,960,-96
JL-TF017-B,PGJ010,29/10/2024,12,518,576,-58
JL-TF017-B,JAM010,05/11/2024,96,3686,4608,-922
JL-TF017-B,FDS010,08/10/2025,4,177,192,-15
JL-TF017-B,JAM010,17/10/2025,48,1958,2304,-346
JL-TF017-B,TE0300,22/10/2025,12,490,576,-86
JL-TF017-C,FDS010,06/11/2023,-2,-74,-80,6
JL-TF017-C,T06000,11/10/2023,20,720,800,-80
JL-TF017-C,PGJ010,11/10/2023,20,720,800,-80
JL-TF017-C,MSB010,12/10/2023,4,152,160,-8
JL-TF017-C,NT0300,17/10/2023,15,480,600,-120
JL-TF017-C,THE020,23/10/2023,10,372,400,-28
JL-TF017-C,FDS010,06/11/2023,2,74,80,-6
JL-TF017-C,FDS010,06/11/2023,2,74,80,-6
JL-TF017-C,FP0200,08/11/2023,5,184,200,-16
JL-TF017-C,LYE010,10/11/2023,12,456,480,-24
JL-TF017-C,MSB010,29/11/2023,20,760,800,-40
JL-TF017-C,MSB010,05/12/2023,5,190,200,-10
JL-TF017-C,DG0100,13/12/2023,2,80,80,0
JL-TF017-C,FP0200,25/03/2024,4,147,160,-13
JL-TF017-C,COS010,09/05/2024,2,72,80,-8
JL-TF017-C,PRJ010,01/07/2024,5,200,200,0
JL-TF017-C,TE0300,15/08/2024,10,340,400,-60
JL-TF017-C,NT0300,08/10/2024,9,306,360,-54
JL-TF017-C,PGJ010,17/10/2024,30,1080,1200,-120
JL-TF017-C,JAM010,05/11/2024,66,2112,2640,-528
JL-TF017-C,CTA010,20/02/2025,10,380,400,-20
JL-TF017-C,TT0700,12/03/2025,2,72,80,-8
JL-TF017-C,FDS010,08/10/2025,4,147,160,-13
JL-TF017-C,JAM010,17/10/2025,48,1632,1920,-288
JL-TF017-C,TE0300,22/10/2025,12,408,480,-72
JL-TF017A-HLR,T06000,11/10/2023,100,1656,1840,-184
JL-TF017A-HLR,FDS010,12/10/2023,50,847,920,-74
JL-TF017A-HLR,TT0700,30/10/2023,2,34,37,-3
JL-TF017A-HLR,WHC010,24/11/2023,200,3238,3680,-442
JL-TF017A-HLR,WHC010,30/11/2023,100,1619,1840,-221
JL-TF017A-HLR,MSB010,05/12/2023,5,87,92,-5
JL-TF017A-HLR,WHC010,07/12/2023,200,3238,3680,-442
JL-TF017A-HLR,WHC010,08/12/2023,280,4533,5152,-619
JL-TF017A-HLR,DST010,31/05/2024,50,874,920,-46
JL-TF017A-HLR,FDS010,10/06/2024,50,847,920,-74
JL-TF017A-HLR,DST010,12/08/2024,50,874,920,-46
JL-TF017A-HLR,JAM010,11/09/2024,208,3255,3827,-572
JL-TF017A-HLR,LYE010,25/11/2024,1,17,18,-1
JL-TF017A-HLR,MSB010,04/08/2025,5,83,92,-9
JL-TF017A-HLR,TT0700,14/10/2025,2,33,37,-4
JL-TF025A-HLR,UBMM01,24/11/2023,50,873,900,-27
JL-TF025A-HLR,TE0300,29/11/2023,2,31,36,-5
JL-TF025A-HLR,NT0300,17/01/2024,50,765,900,-135
JL-TF025A-HLR,JAM010,14/05/2024,87,1331,1566,-235
JL-TF025A-HLR,LYE010,25/11/2024,1,17,18,-1
JL-TF025A-HLR,UBMM01,22/04/2025,30,503,540,-38
JL-TF025A-HLR,TT0700,14/10/2025,2,32,36,-4
JL-TF025B-HLR,TE0300,29/11/2023,2,24,28,-4
JL-TF025B-HLR,UBMM01,29/11/2023,30,407,420,-13
JL-TF025B-HLR,NT0300,17/01/2024,50,595,700,-105
JL-TF025B-HLR,JAM010,14/05/2024,200,2380,2800,-420
JL-TF025B-HLR,TD0100,18/09/2024,3,40,42,-2
JL-TF025B-HLR,T06000,22/10/2024,63,794,882,-88
JL-TF025B-HLR,LYE010,25/11/2024,1,13,14,-1
JL-TF025BA-HLR,TE0300,29/11/2023,2,37,44,-7
JL-TF025BA-HLR,T06000,06/12/2023,100,1980,2200,-220
JL-TF025BA-HLR,NT0300,17/01/2024,50,936,1100,-165
JL-TF025BA-HLR,JAM010,14/05/2024,147,2750,3234,-484
JL-TF025BA-HLR,JAM010,05/11/2024,200,3520,4400,-880
JL-TF025BA-HLR,TE0300,11/12/2024,100,1869,2200,-331
JL-TF025BB-HLR,UBMM01,24/11/2023,50,873,900,-27
JL-TF025BB-HLR,TE0300,29/11/2023,2,31,36,-5
JL-TF025BB-HLR,T06000,06/12/2023,100,1620,1800,-180
JL-TF025BB-HLR,NT0300,17/01/2024,50,765,900,-135
JL-TF025BB-HLR,JAM010,14/05/2024,200,3060,3600,-540
JL-TF025BB-HLR,JAM010,05/11/2024,200,2880,3600,-720
JL-TF025BB-HLR,MSB010,12/11/2024,115,1863,2070,-207
JL-TF025BB-HLR,MSB010,19/11/2024,110,1782,1980,-198
JL-TF025BB-HLR,TD0100,23/01/2025,10,171,180,-9
JL-TF025BC-HLR,TE0300,29/11/2023,2,24,28,-4
JL-TF025BC-HLR,T06000,06/12/2023,100,1260,1400,-140
JL-TF025BC-HLR,NT0300,17/01/2024,50,596,700,-105
JL-TF025BC-HLR,JAM010,14/05/2024,200,2382,2800,-418
JL-TF025BC-HLR,TD0100,18/09/2024,3,40,42,-2
JL-TF025BC-HLR,T06000,09/10/2024,100,1260,1400,-140
JL-TF025BC-HLR,JAM010,05/11/2024,200,2240,2800,-560
JL-TF025BC-HLR,TD0100,23/01/2025,20,266,280,-14
JL-TF025BC-HLR,UBMM01,22/04/2025,50,651,700,-49
JL-TWS01-BZ,TD0100,24/06/2025,1,71,75,-4
JL-TWS01-GD,SN0200,17/10/2025,-7,-446,-525,79
JL-TWS01-GD,SN0200,17/10/2025,7,446,525,-79
JL-TWS01-GD,SN0200,17/10/2025,7,446,525,-79
JL-U-1,T06000,11/10/2023,100,1530,1700,-170
JL-U-1,T4U010,11/10/2023,30,495,510,-15
JL-U-1,ME0100,19/10/2023,15,255,255,0
JL-U-1,THE020,23/10/2023,20,316,340,-24
JL-U-1,UBMM01,24/10/2023,40,660,680,-20
JL-U-1,ME0100,26/10/2023,50,850,850,0
JL-U-1,TT0700,30/10/2023,14,219,238,-19
JL-U-1,UBMM01,31/10/2023,20,330,340,-10
JL-U-1,ME0100,02/11/2023,20,340,340,0
JL-U-1,UBMM01,03/04/2025,10,158,170,-12
JL-U-1,UBMM01,22/04/2025,50,791,850,-60
JL-U-1,DST010,23/07/2025,150,2295,2550,-255
JL-U-1,UBMM01,18/09/2025,50,791,850,-59
JL-U-1,TT0700,14/10/2025,2,31,34,-3
JL-U-1S,NT0300,12/02/2024,-50,-596,-700,104
JL-U-1S,NT0300,12/02/2024,50,596,700,-104
JL-U-1S,NT0300,12/02/2024,50,596,700,-104
JL-U-1S,DST010,24/04/2024,1,13,14,-1
JL-U-1S,JAM010,14/05/2024,200,2382,2800,-418
JL-U-1S,DST010,19/09/2024,2,26,28,-2
JL-U-1S,T06000,04/10/2024,100,1260,1400,-140
JL-U-1S,DST010,04/10/2024,50,644,700,-56
JL-U-1S,MSB010,11/10/2024,3,38,42,-4
JL-U-1S,ME0100,22/10/2024,50,665,700,-35
JL-U-1S,MSB010,31/10/2024,55,693,770,-77
JL-U-1S,JAM010,05/11/2024,200,2240,2800,-560
JL-U-1S,UBMM01,05/11/2024,100,1302,1400,-98
JL-U-1S,DST010,13/11/2024,82,1056,1148,-92
JL-U-2,NT0300,12/02/2024,-150,-2168,-2550,383
JL-U-2,T4U010,11/10/2023,30,495,510,-15
JL-U-2,ME0100,26/10/2023,10,170,170,0
JL-U-2,DST010,09/11/2023,56,904,952,-48
JL-U-2,DST010,20/11/2023,100,1615,1700,-85
JL-U-2,DST010,23/11/2023,50,808,850,-43
JL-U-2,MSB010,05/12/2023,80,1292,1360,-68
JL-U-2,NT0300,12/02/2024,150,2168,2550,-383
JL-U-2,NT0300,12/02/2024,150,2168,2550,-383
JL-U-2,MSB010,26/03/2024,24,379,408,-29
JL-U-2,JAM010,14/05/2024,200,2890,3400,-510
JL-U-2,LYE010,05/09/2024,10,157,170,-13
JL-U-2,TD0100,18/09/2024,3,48,51,-3
JL-U-2,T4U010,01/10/2024,25,395,425,-30
JL-U-2,T06000,04/10/2024,100,1530,1700,-170
JL-U-2,DST010,04/10/2024,100,1564,1700,-136
JL-U-2,LYE010,10/10/2024,10,156,170,-14
JL-U-2,MSB010,11/10/2024,15,230,255,-25
JL-U-2,DST010,16/10/2024,200,3128,3400,-272
JL-U-2,T06000,22/10/2024,100,1530,1700,-170
JL-U-2,VE0100,22/10/2024,10,153,170,-17
JL-U-2,T06000,28/10/2024,15,230,255,-26
JL-U-2,LYE010,11/02/2025,10,156,170,-14
JL-U-2,TE0300,12/05/2025,25,361,425,-64
JL-U-2,VC0300,29/05/2025,1,17,17,0
JL-U-2,DST010,23/07/2025,150,2295,2550,-255
JL-U-2,T06000,13/08/2025,100,1530,1700,-170
JL-U-2,DST010,30/09/2025,200,3128,3400,-272
JL-U-2,TT0700,14/10/2025,2,31,34,-3
JL-U-2,LYE010,23/10/2025,20,313,340,-27
JL-U-3,NT0300,12/02/2024,-50,-723,-850,128
JL-U-3,T4U010,11/10/2023,30,495,510,-15
JL-U-3,FDS010,26/10/2023,100,1564,1700,-136
JL-U-3,TT0700,30/10/2023,1,16,17,-1
JL-U-3,NT0300,12/02/2024,50,723,850,-128
JL-U-3,NT0300,12/02/2024,50,723,850,-128
JL-U-3,JAM010,14/05/2024,167,2415,2839,-424
JL-U-3,DST010,13/11/2024,300,4692,5100,-408
JL-U-3,UBMM01,03/04/2025,10,158,170,-12
JL-U-3,UBMM01,22/04/2025,50,791,850,-60
JL-U-3,DST010,23/07/2025,150,2295,2550,-255
JL-U-3,TT0700,14/10/2025,2,31,34,-3
JL-V01-GD,CASH01,14/10/2024,6,39,49,-10
JL-V01-GD,TD0100,23/07/2025,10,77,81,-4
JL-W01-BZ,TG0100,30/10/2023,20,209,220,-11
JL-W01-BZ,TG0100,02/11/2023,20,209,220,-11
JL-W01-BZ,TG0100,27/11/2023,20,209,220,-11
JL-W01-BZ,FP0200,08/03/2024,100,1012,1100,-88
JL-W01-BZ,TC0700,23/04/2024,30,297,330,-33
JL-W01-BZ,FP0200,20/05/2024,300,3036,3300,-264
JL-W01-BZ,FP0200,20/08/2024,200,1936,2200,-264
JL-W01-BZ,TG0100,28/08/2024,30,314,330,-17
JL-W01-BZ,SSL010,04/09/2024,100,1100,1100,0
JL-W01-BZ,TB0100,03/10/2024,135,1262,1485,-223
JL-W01-BZ,TB0100,10/10/2024,30,281,330,-50
JL-W01-BZ,FP0200,16/10/2024,100,968,1100,-132
JL-W01-BZ,FP0200,23/10/2024,90,870,990,-120
JL-W01-BZ,TP0200,24/10/2024,100,991,1100,-109
JL-W01-BZ,TP0200,24/10/2024,50,495,550,-55
JL-W01-BZ,TB0100,29/10/2024,100,935,1100,-165
JL-W01-BZ,FP0200,29/11/2024,15,145,165,-20
JL-W01-BZ,FP0200,18/02/2025,200,1936,2200,-264
JL-W01-BZ,TP0200,04/03/2025,10,99,110,-11
JL-W01-BZ,TDG020,26/03/2025,20,187,220,-33
JL-W01-BZ,FP0200,28/03/2025,300,2904,3300,-396
JL-W01-BZ,FP0200,19/06/2025,2000,19360,22000,-2640
JL-W01-BZ,SSL010,26/08/2025,100,1100,1100,0
JL-W01-GD,FP0200,20/10/2023,100,1012,1100,-88
JL-W01-GD,TG0100,30/10/2023,50,523,550,-28
JL-W01-GD,FP0200,31/10/2023,100,1012,1100,-88
JL-W01-GD,TG0100,02/11/2023,20,209,220,-11
JL-W01-GD,TG0100,09/11/2023,10,105,110,-6
JL-W01-GD,TG0100,27/11/2023,20,209,220,-11
JL-W01-GD,FP0200,08/03/2024,100,1013,1100,-87
JL-W01-GD,FP0200,28/03/2024,100,1012,1100,-88
JL-W01-GD,TC0700,23/04/2024,30,297,330,-33
JL-W01-GD,FP0200,20/05/2024,300,3036,3300,-264
JL-W01-GD,JAM010,14/08/2024,100,935,1100,-165
JL-W01-GD,FP0200,20/08/2024,200,1936,2200,-264
JL-W01-GD,TG0100,28/08/2024,30,314,330,-17
JL-W01-GD,SSL010,04/09/2024,100,1100,1100,0
JL-W01-GD,FP0200,06/09/2024,200,1936,2200,-264
JL-W01-GD,TB0100,03/10/2024,206,1926,2266,-340
JL-W01-GD,FP0200,03/10/2024,300,2904,3300,-396
JL-W01-GD,SSL010,09/10/2024,50,550,550,0
JL-W01-GD,TB0100,10/10/2024,20,187,220,-33
JL-W01-GD,FP0200,23/10/2024,60,581,660,-79
JL-W01-GD,TP0200,24/10/2024,200,1980,2200,-220
JL-W01-GD,FP0200,29/10/2024,120,1162,1320,-158
JL-W01-GD,TB0100,29/10/2024,100,935,1100,-165
JL-W01-GD,FP0200,30/10/2024,200,1936,2200,-264
JL-W01-GD,CWMT01,06/11/2024,1,10,11,-1
JL-W01-GD,CTR010,27/11/2024,55,575,605,-30
JL-W01-GD,FP0200,28/11/2024,50,484,550,-66
JL-W01-GD,FP0200,29/11/2024,170,1646,1870,-224
JL-W01-GD,TG0100,14/02/2025,15,157,165,-8
JL-W01-GD,FP0200,18/02/2025,200,1936,2200,-264
JL-W01-GD,TDG020,26/03/2025,35,327,385,-58
JL-W01-GD,TG0100,26/03/2025,50,523,550,-27
JL-W01-GD,FP0200,28/03/2025,300,2904,3300,-396
JL-W01-GD,TG0100,09/04/2025,20,209,220,-11
JL-W01-GD,FP0200,06/05/2025,250,2420,2750,-330
JL-W01-GD,FP0200,15/05/2025,78,755,858,-103
JL-W01-GD,FP0200,05/08/2025,300,2904,3300,-396
JL-W01-GD,SSL010,26/08/2025,300,3300,3300,0
JL-W01-GD,TDG020,27/08/2025,13,122,143,-21
JL-W01-GD,FP0200,02/10/2025,300,2904,3300,-396
JL-W01-GD,FP0200,03/10/2025,100,968,1100,-132
JL-W01-GD,FP0200,09/10/2025,200,1934,2200,-266
JL-W01-SV,TG0100,30/10/2023,30,314,330,-17
JL-W01-SV,FP0200,31/10/2023,50,506,550,-44
JL-W01-SV,TG0100,02/11/2023,20,209,220,-11
JL-W01-SV,TG0100,09/11/2023,15,157,165,-8
JL-W01-SV,TG0100,27/11/2023,20,209,220,-11
JL-W01-SV,FP0200,08/03/2024,100,1012,1100,-88
JL-W01-SV,FP0200,28/03/2024,100,1012,1100,-88
JL-W01-SV,TC0700,23/04/2024,30,297,330,-33
JL-W01-SV,FP0200,20/05/2024,300,3039,3300,-261
JL-W01-SV,JAM010,14/08/2024,100,935,1100,-165
JL-W01-SV,FP0200,20/08/2024,200,1936,2200,-264
JL-W01-SV,TG0100,28/08/2024,30,314,330,-16
JL-W01-SV,SSL010,04/09/2024,100,1100,1100,0
JL-W01-SV,FP0200,06/09/2024,200,1936,2200,-264
JL-W01-SV,TB0100,03/10/2024,140,1309,1540,-231
JL-W01-SV,TB0100,10/10/2024,10,93,110,-17
JL-W01-SV,TB0100,15/10/2024,5,47,55,-8
JL-W01-SV,FP0200,16/10/2024,100,968,1100,-132
JL-W01-SV,FP0200,23/10/2024,45,436,495,-59
JL-W01-SV,TP0200,24/10/2024,100,990,1100,-110
JL-W01-SV,TB0100,29/10/2024,100,935,1100,-165
JL-W01-SV,FP0200,30/10/2024,100,968,1100,-132
JL-W01-SV,CWMT01,06/11/2024,1,10,11,-1
JL-W01-SV,FP0200,28/11/2024,50,484,550,-66
JL-W01-SV,FP0200,29/11/2024,103,997,1133,-136
JL-W01-SV,TG0100,14/02/2025,15,157,165,-8
